beta,alpha
0.47327873,0.5284667
0.49417585,0.5053071
0.4779672,0.524087
0.48359329,0.5171859
0.48757806,0.5109077
0.44998142,0.55934864
0.46899378,0.5348655
0.49832577,0.5013406
0.48479638,0.5152366
0.47631112,0.5255364
0.4623394,0.5409369
0.49156007,0.5088987
0.48271164,0.51795316
0.46042997,0.5434642
0.48514235,0.51705694
0.47436747,0.5264229
0.43283853,0.5786693
0.46505657,0.5387891
0.4692199,0.5316087
0.46424407,0.54001254
0.47617915,0.52429634
0.47923937,0.5217907
0.48395094,0.5176273
0.5059846,0.49431553
0.55038923,0.45713416
0.49033988,0.5109615
0.4827683,0.5188851
0.45078567,0.5550363
0.47471493,0.52785283
0.48014978,0.52329224
0.481569,0.5194681
0.47326487,0.5283007
0.4770921,0.5243269
0.43222407,0.5776822
0.46984693,0.532051
0.48702878,0.5145931
0.49289876,0.50696856
0.48423532,0.517097
0.47120127,0.5317378
0.4874221,0.51415753
0.45649096,0.5486371
0.47747117,0.52448773
0.48344472,0.51767176
0.4812182,0.51810825
0.48369315,0.51738536
0.48198688,0.5190779
0.4679103,0.534157
0.4818459,0.5188339
0.44967598,0.5575399
0.486057,0.5152315
0.47676525,0.5242597
0.47907385,0.5212106
0.48024732,0.52402997
0.4757249,0.52588725
0.43987438,0.5683666
0.46224868,0.54021126
0.4686781,0.53427225
0.5376055,0.4663667
0.47817943,0.52394557
0.46334827,0.54057556
0.4497183,0.5578372
0.49613795,0.50325024
0.4915019,0.50847024
0.4611313,0.54129446
0.4924379,0.5104368
0.47041857,0.5323829
0.44166037,0.5660158
0.4953495,0.504848
0.46271512,0.539201
0.48356122,0.51552117
0.46946844,0.53291297
0.4953268,0.5041229
0.49244115,0.5088308
0.4574012,0.54802495
0.48728222,0.5147901
0.48479295,0.5170094
0.45559302,0.54978573
0.49961096,0.499659
0.4763868,0.5287964
0.46697098,0.5355409
0.44389182,0.56260884
0.49730885,0.50224483
0.48758066,0.51330453
0.48341355,0.5172786
0.45938608,0.5439007
0.4721347,0.5291258
0.4943716,0.5056751
0.47000676,0.5315875
0.45842183,0.544325
0.441155,0.56601965
0.47687143,0.5253072
0.47659707,0.52422804
0.46523404,0.537971
0.45822936,0.54531443
0.4687319,0.53464514
0.45248878,0.55411613
0.46189854,0.54326516
0.469327,0.5330337
0.4836665,0.51671344
0.44828776,0.55744916
0.49803662,0.49938667
0.47418222,0.5283096
0.45863256,0.54446703
0.49027497,0.50931716
0.49641335,0.5036868
0.4918723,0.5089152
0.45727602,0.5174562
0.48910257,0.5108421
0.5038603,0.49543044
0.44995382,0.5573111
0.46067658,0.54189646
0.4636247,0.5404014
0.48259798,0.5195267
0.26788604,0.9327352
0.4847391,0.5156136
0.5071233,0.49295202
0.47542924,0.5238777
0.45379862,0.5531312
0.4715927,0.530989
0.47620207,0.52512693
0.48532084,0.5144151
0.45863,0.5451987
0.49864292,0.5001553
0.45640233,0.54774886
0.49019423,0.5110916
0.49483547,0.50614285
0.4827286,0.5182515
0.4940142,0.5060337
0.47358066,0.52813846
0.43843433,0.56947005
0.43113688,0.5769221
0.43535507,0.5727244
0.47233626,0.5278032
0.46549785,0.53682667
0.48479724,0.5159417
0.4577105,0.5477722
0.49607942,0.5040669
0.48643792,0.5141018
0.47328496,0.5283971
0.47474685,0.52634305
0.4866482,0.51501155
0.47406837,0.5274793
0.43886194,0.5681232
0.44058824,0.5670423
0.48016,0.52124333
0.46287665,0.54110974
0.49214065,0.5078606
0.48729366,0.5126686
0.4933872,0.5059083
0.45402682,0.5499314
0.44821903,0.5581072
0.45282078,0.5512477
0.45505616,0.54905385
0.4668077,0.53460133
0.47305152,0.5304527
0.48838466,0.5120894
0.46446455,0.5382983
0.48659882,0.5130163
0.458511,0.54370743
0.48797736,0.51250744
0.4528545,0.55204344
0.46946314,0.5337435
0.46589094,0.53754264
0.49555764,0.5053197
0.48469085,0.5166119
0.4716863,0.5312803
0.47019896,0.5316729
0.48034132,0.5206599
0.4775775,0.52310205
0.4742591,0.52820504
0.45872915,0.5441568
0.42066622,0.59529954
0.46129715,0.5434136
0.52385736,0.4769155
0.30067053,0.524574
0.49043652,0.51123726
0.47747132,0.52363163
0.45334494,0.5531112
0.4833827,0.51784575
0.48973843,0.5110883
0.44803923,0.5571074
0.47468534,0.5259672
0.48476455,0.51596606
0.48985684,0.5097247
0.4450294,0.5624702
0.47568643,0.52493
0.4601464,0.54296756
0.45418286,0.55257624
0.47188646,0.52791274
0.4894755,0.511979
0.46704215,0.5354214
0.4971687,0.50363356
0.4841397,0.5169441
0.4659256,0.53690547
0.48241732,0.5187409
0.48586795,0.51552576
0.45130035,0.5534377
0.42698216,0.58452815
0.48071966,0.5210989
0.47519174,0.5288536
0.460908,0.5433052
0.4916152,0.508743
0.49394217,0.50662166
0.4914226,0.50856304
0.49456382,0.50445503
0.4829757,0.5184243
0.45911136,0.5453283
0.4893652,0.51042706
0.45140305,0.56591654
0.4455939,0.5608731
0.46799856,0.5334653
0.4468603,0.56025267
0.48765913,0.5120376
0.44699264,0.55944896
0.4882503,0.5111832
0.48982495,0.5093074
0.4437173,0.5621386
0.47676173,0.5240825
0.4598109,0.5435808
0.4423503,0.5647618
0.4590633,0.54608333
0.45962352,0.5425592
0.48071083,0.5205106
0.47216696,0.5308083
0.48481208,0.51677316
0.47171125,0.53079796
0.42321527,0.5913915
0.44912001,0.5552525
0.4862277,0.5134074
0.44098115,0.5679552
0.48282453,0.5167709
0.45010188,0.5570168
0.4944316,0.503632
0.4563776,0.54787153
0.47764596,0.5225792
0.48670658,0.51339567
0.48413047,0.51725984
0.45509022,0.5499219
0.5073117,0.49098563
0.4634152,0.540455
0.45216003,0.5542519
0.4663246,0.53667676
0.42589805,0.5854168
0.48436883,0.51535106
0.45758194,0.5448328
0.4792137,0.5217216
0.47687244,0.52395415
0.4780958,0.52318394
0.42748067,0.58395094
0.47135937,0.5321428
0.4844553,0.51623213
0.47858694,0.52244234
0.47543895,0.5259012
0.48268712,0.51899844
0.49409872,0.5063785
0.48602024,0.51477057
0.48831427,0.51224244
0.48609713,0.51469564
0.4558443,0.54797673
0.4765924,0.52551913
0.49657083,0.5058041
0.44793883,0.55900574
0.44050667,0.56866765
0.4730689,0.52807283
0.4629964,0.54035324
0.46627337,0.5356303
0.46218997,0.5384176
0.46021914,0.5411419
0.42748147,0.58408105
0.50190604,0.4972876
0.48049575,0.5202796
0.47471094,0.5270255
0.47675553,0.52459544
0.5328034,0.46915498
0.49521592,0.50217223
0.49623248,0.5048837
0.42926073,0.58045226
0.48722452,0.51258934
0.4580592,0.54699033
0.4818203,0.51847607
0.49424434,0.5065584
0.48232365,0.5174876
0.48467043,0.51448435
0.473048,0.52858955
0.48704046,0.51388377
0.46291545,0.54062974
0.45085436,0.55387604
0.4678677,0.53505445
0.4416931,0.5653081
0.48553804,0.51506144
0.4857628,0.5151314
0.48322344,0.516855
0.49284533,0.50734043
0.47104982,0.53203434
0.48521122,0.51305467
0.47242883,0.53072476
0.47072983,0.5310223
0.4683145,0.5336168
0.4842501,0.5167781
0.47694594,0.5248971
0.49392334,0.5049999
0.48686257,0.5134706
0.4808528,0.5194152
0.47085318,0.53210175
0.43582124,0.57288295
0.4744064,0.5272957
0.4855337,0.5147141
0.47120833,0.5309273
0.48720202,0.5127298
0.4854113,0.5162649
0.47148445,0.5305091
0.4890221,0.51485926
0.4804544,0.52030253
0.48204097,0.5179339
0.47870916,0.5230149
0.48720664,0.5136596
0.47504047,0.52715176
0.47782984,0.52156836
0.4784926,0.5217162
0.46771836,0.5346303
0.48657984,0.51531726
0.47255495,0.53056365
0.47550604,0.5262186
0.47720644,0.5239609
0.476505,0.52450687
0.48781916,0.51291734
0.4709484,0.53192186
0.48904586,0.5119007
0.4867727,0.5146121
0.4899362,0.5094017
0.47476763,0.5266558
0.48376793,0.5166176
0.44731197,0.5591901
0.47381437,0.52646524
0.48375264,0.5180887
0.47916365,0.52335644
0.476173,0.52499413
0.5013147,0.4991288
0.4824069,0.51797533
0.46221235,0.5399053
0.46497947,0.5374728
0.49442625,0.5049603
0.48171306,0.51743984
0.47133842,0.53160614
0.50452703,0.49568143
0.45997173,0.5442218
0.46701664,0.53462625
0.48345274,0.51749396
0.47687677,0.52446765
0.4848105,0.5161281
0.49175775,0.50775194
0.48579955,0.51309603
0.26754552,0.9347429
0.45999986,0.5423459
0.47016406,0.53229815
0.47741008,0.5232669
0.48670653,0.51422083
0.4847205,0.5164262
0.4568482,0.54665244
0.47135088,0.5314929
0.45013624,0.55415064
0.46621254,0.53757644
0.47935155,0.52079
0.48680675,0.51183325
0.46378475,0.53956366
0.4801524,0.52244735
0.47906816,0.5219548
0.44429806,0.56333226
0.48513955,0.5157841
0.4285428,0.58162355
0.48694986,0.5112414
0.4985061,0.502627
0.49846673,0.50153273
0.47929034,0.52243483
0.48658538,0.513506
0.49137822,0.5081533
0.500034,0.49921155
0.45366204,0.5516749
0.44576314,0.5605635
0.4817548,0.5204628
0.50395286,0.49722767
0.4487505,0.55655533
0.4609372,0.54301095
0.4279281,0.58382475
0.45016536,0.55434203
0.476613,0.5254255
0.46696058,0.53719676
0.43146378,0.5785646
0.48300567,0.5177784
0.4947912,0.50403017
0.45824498,0.5461565
0.46506372,0.5374905
0.48945326,0.5112686
0.47093683,0.53168744
0.49418154,0.5065315
0.4619238,0.5405952
0.4743135,0.5275839
0.30664492,0.81342703
0.4807692,0.51845783
0.4801835,0.5210616
0.4923914,0.50747323
0.47759634,0.5218725
0.45294315,0.55281734
0.46408093,0.53957117
0.47955176,0.52100235
0.45039785,0.55572677
0.48400438,0.51646966
0.4639865,0.53868955
0.46105525,0.54334635
0.4773655,0.5255548
0.472169,0.5299509
0.45149577,0.5551049
0.48595026,0.5157875
0.47512597,0.5261865
0.45682234,0.5475699
0.50948066,0.4908324
0.46821523,0.53490233
0.47658792,0.5257856
0.49409896,0.5077608
0.45098126,0.5541545
0.3222681,0.7738383
0.4844525,0.51515806
0.48668614,0.5130381
0.44624317,0.5621474
0.48060083,0.52389205
0.4372652,0.57160336
0.5290465,0.49887773
0.4976198,0.5024263
0.4973277,0.50323635
0.48044547,0.51956326
0.4764757,0.526285
0.481267,0.52269405
0.46719828,0.53456503
0.4771779,0.5231013
0.47472093,0.5282032
0.4546602,0.55027825
0.504089,0.49491465
0.4626738,0.5403646
0.42462173,0.5890018
0.45286652,0.5524267
0.43847442,0.5688622
0.45292634,0.5523781
0.4881146,0.51331794
0.47539896,0.526113
0.4679452,0.5346049
0.4851368,0.5162146
0.49541926,0.50368136
0.45942086,0.5426424
0.46840718,0.53237593
0.46424642,0.53951555
0.47728175,0.52476645
0.48809052,0.51142436
0.50471735,0.49622327
0.49614626,0.5031092
0.47297907,0.5313984
0.49654707,0.50254744
0.44712073,0.55982196
0.47420755,0.52830446
0.47183564,0.532603
0.48566282,0.5154802
0.4933523,0.5060935
0.47687778,0.5257762
0.44619837,0.56138283
0.49018195,0.50936425
0.45670274,0.54797375
0.48640612,0.5139442
0.46641093,0.53510517
0.4646269,0.5374097
0.4902574,0.5100312
0.3874158,0.6460268
0.4653354,0.5375315
0.44771057,0.5575503
0.47620884,0.52439797
0.47992697,0.5220481
0.4598672,0.5419343
0.4351643,0.5744561
0.4565004,0.5473935
0.45269224,0.55219525
0.48168468,0.5198776
0.49029052,0.5090728
0.48832247,0.50532585
0.48631227,0.5139259
0.48576593,0.51477665
0.47271845,0.5293981
0.4787538,0.52288216
0.49741378,0.50175333
0.45123053,0.5552566
0.46651748,0.5363315
0.4539909,0.5523399
0.48503682,0.5175053
0.46642405,0.53536576
0.4499395,0.5547866
0.48230085,0.5175084
0.4766497,0.5255619
0.4820368,0.5192005
0.46263525,0.5399272
0.47800574,0.523907
0.43777925,0.56931806
0.45701975,0.5478923
0.48066685,0.5176482
0.42336798,0.59028
0.46054193,0.54300886
0.42788717,0.584532
0.48996922,0.5087401
0.49371588,0.50583
0.47638705,0.52506965
0.48371407,0.5162965
0.46641794,0.5380903
0.47999865,0.52111554
0.4396695,0.5673136
0.46276516,0.5393107
0.49074852,0.5086118
0.4932723,0.50619483
0.4819239,0.5195182
0.47994867,0.52159345
0.4763218,0.52458334
0.4735309,0.52738464
0.47155374,0.53114635
0.45966926,0.54392135
0.48730144,0.5119447
0.47565618,0.52392024
0.48401526,0.5172047
0.44399038,0.5612396
0.47418103,0.52859503
0.4883693,0.51282275
0.4815673,0.51995385
0.48024976,0.5230061
0.44622123,0.5577739
0.4756428,0.52742743
0.48049507,0.5209804
0.47758934,0.52500093
0.48340887,0.5173534
0.49834278,0.5006677
0.4412962,0.56550497
0.4441968,0.56063056
0.48192784,0.51904064
0.48817042,0.5112544
0.47706822,0.52624094
0.48093238,0.51992995
0.48374355,0.518139
0.47205505,0.5300766
0.47586316,0.5281655
0.45233655,0.5531376
0.430955,0.58145076
0.49818075,0.5026147
0.48731804,0.5134962
0.45069358,0.55647475
0.47814608,0.52366954
0.476967,0.52601296
0.47492594,0.5244812
0.4385757,0.5696164
0.4828802,0.5185738
0.46672726,0.53612167
0.48162478,0.52049464
0.47530743,0.5246851
0.4920304,0.5085508
0.49260005,0.50711715
0.45819494,0.54616964
0.4864212,0.51675546
0.4978248,0.502672
0.4862045,0.51448184
0.4875213,0.51213557
0.44365934,0.56236225
0.44951966,0.55831814
0.47836736,0.52466184
0.48472327,0.5160893
0.48445743,0.5165978
0.5443609,0.46126533
0.4647487,0.5367153
0.4680024,0.5327663
0.47963285,0.5216385
0.496651,0.5027431
0.4920912,0.50710964
0.45989951,0.5441501
0.44473577,0.56117153
0.4936853,0.50612605
0.49188828,0.509007
0.47952932,0.5224821
0.4861594,0.513406
0.49530113,0.5057253
0.45733157,0.54546845
0.4766694,0.5243497
0.4713724,0.5300527
0.48094672,0.52083635
0.48419514,0.5148884
0.49181685,0.50889397
0.43562615,0.5498967
0.48306426,0.5174283
0.49448416,0.5051411
0.47837466,0.52313805
0.45748612,0.54528266
0.43950576,0.5692138
0.48141193,0.5205064
0.45128244,0.5545573
0.48604602,0.51355445
0.4538735,0.5521372
0.4806928,0.51888126
0.46391386,0.5393257
0.4749851,0.5241875
0.48288396,0.5181199
0.49498832,0.50489765
0.491951,0.5084016
0.4727488,0.53021926
0.4909057,0.5103277
0.47334778,0.52911305
0.45076838,0.55520636
0.49213976,0.5071731
0.4795531,0.5216888
0.48781148,0.5128338
0.48511806,0.5168632
0.45334956,0.55111927
0.484164,0.5168086
0.3336473,0.74954927
0.4661796,0.5368212
0.49421263,0.50562197
0.49088016,0.5086053
0.48227912,0.51927745
0.4972542,0.50215244
0.4929101,0.5058139
0.48326614,0.51885015
0.49004537,0.50904864
0.44807917,0.55645823
0.43994007,0.56552607
0.4875775,0.51355666
0.4661098,0.53434974
0.49602795,0.5045203
0.48171154,0.5195154
0.46061978,0.54413456
0.4768661,0.5234136
0.49613523,0.50430804
0.462458,0.51164144
0.4774718,0.52342784
0.4349695,0.57260615
0.47937322,0.52210313
0.4808747,0.5200237
0.4987768,0.5002816
0.47922644,0.52361494
0.47683603,0.5236236
0.49033263,0.5099056
0.4796332,0.52037257
0.49127498,0.5059784
0.4864225,0.5151284
0.48513582,0.5161519
0.45370847,0.5489642
0.5004664,0.49820647
0.46691266,0.5360507
0.48998663,0.5104021
0.48355016,0.5160201
0.49455976,0.5056069
0.5328687,0.54823
0.4839049,0.5168254
0.488872,0.5126642
0.46324477,0.53884816
0.45628297,0.5465983
0.4833283,0.51882964
0.47624832,0.52546585
0.48734093,0.5125649
0.45028025,0.55563265
0.49485514,0.50496006
0.47724834,0.5238476
0.45414412,0.5489724
0.4612242,0.54254365
0.4797507,0.52074546
0.44672057,0.55914354
0.44669828,0.5594201
0.49500182,0.50574595
0.48092204,0.51864624
0.48246846,0.5189128
0.4383472,0.5690238
0.49095753,0.50954777
0.4869842,0.51248795
0.49753118,0.50263566
0.4782122,0.5220908
0.4889821,0.51127285
0.48505023,0.5158922
0.49389768,0.50465286
0.46006352,0.5435163
0.4681,0.53419507
0.48956046,0.50922376
0.4624298,0.5410134
0.47190306,0.5302111
0.44367298,0.5627357
0.5027318,0.49721342
0.48762152,0.51381415
0.49684897,0.50371766
0.4810133,0.519303
0.45767778,0.54690784
0.4820197,0.51970726
0.47652838,0.52523154
0.45803356,0.5461252
0.48904124,0.50878483
0.47519848,0.5257405
0.48207378,0.51949835
0.48707756,0.512104
0.49397913,0.5062016
0.48646066,0.51229775
0.47944108,0.52215767
0.49335113,0.5076771
0.46398798,0.5384024
0.46223643,0.54069257
0.48317704,0.51736563
0.47916862,0.5221016
0.47494316,0.52828735
0.45872256,0.54582244
0.4409072,0.56549966
0.46472788,0.53790957
0.4434041,0.5645285
0.47687173,0.52511376
0.450328,0.5556314
0.48214698,0.5207152
0.46697655,0.5356722
0.48759052,0.51149464
0.47997582,0.52107596
0.43930653,0.5684811
0.44054803,0.56866294
0.48161545,0.52061284
0.48680356,0.5135597
0.4826193,0.5200294
0.28449214,0.878116
0.47765988,0.52414787
0.49834388,0.501633
0.47754043,0.5236676
0.49258548,0.50676847
0.49315652,0.5071091
0.46036953,0.5428865
0.42997,0.58100057
0.48909345,0.511583
0.48048338,0.5229277
0.4808661,0.5195569
0.44600427,0.5598865
0.5250983,0.47661322
0.47491896,0.52781844
0.47974315,0.520501
0.47172746,0.531089
0.47220257,0.52863055
0.46970564,0.5331301
0.4579456,0.5454768
0.48268956,0.51926047
0.4549553,0.5506205
0.49795458,0.5013386
0.44256535,0.5640794
0.47097448,0.5301193
0.49055576,0.5094714
0.4616861,0.5403749
0.44623873,0.56128824
0.48092547,0.51903415
0.4926463,0.50796074
0.4781713,0.52279943
0.48400038,0.516405
0.4955121,0.5041521
0.47979096,0.52144635
0.47474596,0.52615297
0.47364506,0.52840436
0.4855722,0.5162626
0.48329768,0.5147341
0.4814316,0.5212716
0.4508843,0.5542167
0.47701737,0.52450883
0.48876923,0.51370865
0.470739,0.53246295
0.50600225,0.49387658
0.47499812,0.5265896
0.44288468,0.564709
0.4341302,0.5758619
0.48819688,0.5111087
0.4454481,0.56262404
0.46926498,0.53417623
0.49264067,0.5083514
0.48328102,0.5178494
0.4639341,0.5386921
0.47774005,0.5236567
0.48676932,0.51320744
0.4528036,0.5527754
0.48092285,0.5197752
0.4641746,0.5379524
0.521151,0.47890362
0.49024656,0.5115765
0.4764322,0.52391326
0.46761817,0.5346599
0.4451675,0.5617478
0.43355402,0.5751548
0.44264442,0.56507075
0.4782051,0.5224605
0.5155974,0.48621112
0.48737812,0.5115485
0.44731632,0.5592832
0.48199907,0.52093744
0.48415715,0.5162036
0.46212643,0.5417654
0.48026004,0.5207764
0.4614485,0.5438245
0.479929,0.5214245
0.48504066,0.514934
0.45778617,0.54649055
0.4800123,0.5207592
0.49668834,0.50270486
0.4867636,0.5143846
0.46180105,0.5426562
0.45994407,0.5451919
0.48067197,0.520878
0.44416523,0.5637339
0.48707417,0.51206726
0.48564345,0.5140214
0.48562014,0.5160496
0.48893633,0.51088405
0.46482515,0.5383593
0.4743318,0.5276454
0.47406703,0.52635807
0.48467004,0.5147635
0.4639986,0.53887737
0.4798537,0.5217531
0.45941514,0.545747
0.46532825,0.53854567
0.4369514,0.57230234
0.47933045,0.5212526
0.4490305,0.5562147
0.48862633,0.5117158
0.48209438,0.52035505
0.4792608,0.5216037
0.46313405,0.5396268
0.48733252,0.51613545
0.48966002,0.5102771
0.47084808,0.5314884
0.5012134,0.4971973
0.4789654,0.5216203
0.48960885,0.51045644
0.48667976,0.51334304
0.48113525,0.5195715
0.5018806,0.49700028
0.41917327,0.59580857
0.49232203,0.5069039
0.47888222,0.5217036
0.43699008,0.5711098
0.48036322,0.52071667
0.44145897,0.56585187
0.49156117,0.5072741
0.43543327,0.5752165
0.4627857,0.54074305
0.470633,0.5314828
0.45642462,0.54596084
0.43754593,0.5722208
0.47809088,0.52187604
0.47219455,0.5292086
0.48598763,0.5155925
0.4727487,0.52875787
0.47782084,0.52301383
0.4899234,0.5109271
0.4204665,0.5951066
0.46671897,0.5375976
0.49968973,0.5000512
0.4673231,0.5353376
0.48870167,0.5115823
0.44509012,0.5612836
0.48038235,0.51920485
0.45659655,0.54714096
0.4835819,0.51841897
0.45701703,0.5476423
0.45026326,0.5560432
0.43240225,0.57809085
0.46589828,0.5364765
0.5028009,0.49687102
0.47452337,0.52719694
0.4490713,0.55609334
0.49800086,0.5008981
0.47984993,0.519606
0.47371906,0.5290628
0.8587676,0.2912169
0.4585873,0.5447873
0.46845868,0.53376305
0.4749561,0.52823347
0.4505406,0.5555684
0.4751549,0.5270701
0.4388875,0.5689315
0.44596896,0.5598071
0.46484926,0.5375689
0.47152406,0.53006107
0.45432526,0.5510735
0.47280997,0.5289571
0.4511611,0.5536256
0.4858835,0.515201
0.47038502,0.5336951
0.48535588,0.51580065
0.4611873,0.5433627
0.414654,0.60250074
0.47570986,0.52630955
0.4821328,0.5193568
0.47288573,0.530071
0.47685802,0.5231666
0.4595665,0.5444862
0.50188476,0.49791083
0.45697865,0.5475057
0.48006645,0.5202242
0.44977957,0.55727845
0.4847306,0.51740533
0.47033474,0.53231865
0.47428387,0.52584136
0.45384663,0.55144465
0.47668698,0.52531224
0.46020114,0.5436124
0.4801679,0.521145
0.4498263,0.55633086
0.45766753,0.5447801
0.49027863,0.50959206
0.47900897,0.52199376
0.50189376,0.49947056
0.482923,0.5180212
0.44152528,0.56688535
0.42488846,0.58780104
0.4679466,0.535074
0.44201097,0.5634487
0.47109276,0.530626
0.48769748,0.51293206
0.45710927,0.54754674
0.47858927,0.5224757
0.48459214,0.5149592
0.4769723,0.52558756
0.47668156,0.5247523
0.46198165,0.54025656
0.44388518,0.56345105
0.4625412,0.5400735
0.48905358,0.5099366
0.47020105,0.53163
0.48320594,0.51742965
0.4629979,0.53961724
0.49270877,0.50817025
0.4901932,0.512961
0.47911847,0.52253973
0.49753326,0.5029886
0.4777072,0.5226866
0.43870303,0.5685163
0.48243052,0.5180236
0.4891341,0.5097024
0.48337054,0.5176922
0.4842748,0.51725173
0.4834483,0.51741624
0.46292284,0.5400876
0.49296898,0.50621146
0.47684425,0.52569014
0.48459256,0.5178816
0.48513842,0.51622796
0.45453608,0.5513663
0.47022232,0.5331028
0.4450944,0.56084585
0.4669777,0.5372774
0.5029925,0.4962921
0.48184335,0.5185511
0.49072266,0.5097378
0.46196637,0.54197353
0.4728614,0.5290996
0.48161766,0.5178569
0.48902833,0.51076275
0.44981435,0.5558252
0.48709393,0.51236075
0.48923278,0.5117619
0.4580026,0.5455735
0.49798554,0.50206655
0.48492664,0.5153011
0.4858934,0.51579016
0.4860223,0.5128864
0.43987808,0.5716391
0.44205394,0.56508666
0.4936713,0.50706744
0.4861963,0.51438963
0.4369491,0.5716526
0.49049053,0.5096789
0.44381067,0.5646569
0.45381722,0.5504936
0.47420737,0.52581275
0.46174446,0.5413639
