beta,alpha
0.55979323,0.4469389
0.61472815,0.40518627
0.48674273,0.5117731
0.54663646,0.45494017
0.5363716,0.47593242
0.55567914,0.44905886
0.4883034,0.51350194
0.49352643,0.5047874
0.5408644,0.46203092
0.511427,0.48879033
0.47012234,0.5311101
0.55116594,0.4534174
0.574673,0.43648383
0.4946727,0.5051598
0.4315121,0.579062
0.42031017,0.5953054
0.4152232,0.6011933
0.5362114,0.46525672
0.48776507,0.5155097
0.39326882,0.63387847
0.5296379,0.4709558
0.4326155,0.5777977
0.5116192,0.488296
0.49760795,0.50073206
0.48497647,0.51408076
0.44433424,0.5626754
0.5287758,0.47295284
0.56545025,0.4418171
0.5585287,0.44804937
0.5002633,0.49945888
0.55639803,0.4478868
0.43546644,0.57351905
0.3891245,0.64295864
0.51370335,0.48714313
0.34679437,0.7219808
0.51328164,0.48878843
0.26895797,0.9325121
0.45297328,0.55063117
0.5188936,0.47698122
0.5403383,0.46241024
0.5722472,0.43746483
0.47618538,0.5239137
0.5600438,0.4459209
0.45518982,0.54809767
0.5388159,0.46276248
0.43580526,0.57162607
0.5482904,0.4547033
0.5429315,0.4600406
0.48256513,0.517781
0.6125157,0.40776977
0.40071306,0.6215582
0.56794244,0.4397803
0.4727159,0.5296053
0.54861635,0.455808
0.40589297,0.6165609
0.542096,0.46077213
0.5492492,0.45563754
0.48369536,0.5168138
0.34495798,0.72893775
0.50166816,0.49670294
0.58410466,0.4283987
0.5806642,0.42969707
0.53280497,0.46906567
0.5125462,0.4875415
0.5716835,0.43879157
0.5804909,0.43081853
0.50453305,0.49527884
0.5011561,0.49790344
0.4712222,0.52867043
0.533033,0.46882206
0.48208004,0.5182973
0.46307585,0.5413295
0.5746092,0.43674913
0.56973195,0.43650323
0.54721785,0.45448792
0.4790521,0.52145183
0.49179417,0.50806
0.48280668,0.51725996
0.46487546,0.53711396
0.4566958,0.5477562
0.5318487,0.47059625
0.61103,0.41055363
0.39979732,0.6268176
0.47725365,0.5226486
0.5065805,0.49416277
0.54594606,0.458839
0.44451168,0.5612414
0.50151837,0.496378
0.5440013,0.46001193
0.45215413,0.55120385
0.5760998,0.43514773
0.33185127,0.7550093
0.43798432,0.56825954
0.5326472,0.4680686
0.4905468,0.50918555
0.60400707,0.41433924
0.5226443,0.47744852
0.45779112,0.54635924
0.52624667,0.47368145
0.5704646,0.43865532
0.48139116,0.5181922
0.48792845,0.5103043
0.567861,0.44008443
0.5361075,0.46648812
0.5461801,0.45782983
0.48087636,0.518671
0.47594672,0.52389646
0.5417486,0.46189997
0.50371933,0.49478307
0.5304821,0.47021255
0.45348606,0.549942
0.46616483,0.535844
0.4969107,0.5024524
0.49187535,0.5070478
0.4875967,0.51250964
0.47723994,0.5241709
0.5285494,0.46955705
0.4969107,0.5030988
0.5486489,0.45478424
0.4955706,0.50276583
0.44682294,0.55828464
0.5566815,0.44815275
0.5995136,0.41804937
0.54887736,0.4556068
0.5843072,0.4277717
0.39007568,0.63898677
0.49055588,0.5128644
0.51162,0.4883577
0.49906087,0.50025
0.49117514,0.50836456
0.4949986,0.50467277
0.46855187,0.53294826
0.50819415,0.49248186
0.46844658,0.5315338
0.50352544,0.4971509
0.5095992,0.49113375
0.5109461,0.48841605
0.46538714,0.5370165
0.41714814,0.6008709
0.5521908,0.4537852
0.537654,0.4632098
0.48488986,0.5153019
0.36176097,0.68956983
0.46639884,0.5356496
0.5845653,0.4286088
0.39252278,0.63786906
0.5000734,0.5000114
0.6058968,0.41219163
0.37394282,0.66894686
0.5649498,0.44233614
0.4482631,0.55561835
0.41445485,0.6055872
0.55696493,0.44921765
0.495846,0.5039273
0.5606014,0.44512478
0.49713787,0.5028787
0.5169094,0.48133284
0.560343,0.44528964
0.4994076,0.4991251
0.5895355,0.42428827
0.49979842,0.50037843
0.5291146,0.47212997
0.5199907,0.48108298
0.4680257,0.5339589
0.4803436,0.5179746
0.50777495,0.49156064
0.46675974,0.53385174
0.58943963,0.42321873
0.4176989,0.59933877
0.48627627,0.5132357
0.50970376,0.48976636
0.27316755,0.9187534
0.42460176,0.58688354
0.48174646,0.51864004
0.3460824,0.7264418
0.52666825,0.47579053
0.53064144,0.47002396
0.58889604,0.42527807
0.5325515,0.4696421
0.5165078,0.4854848
0.46698344,0.53469855
0.57657427,0.4332276
0.5716071,0.43603814
0.5289716,0.47260705
0.512575,0.48706755
0.5343497,0.4675303
0.54426223,0.4597433
0.49838108,0.50198394
0.4677249,0.5323763
0.5459287,0.45600626
0.53692555,0.46566272
0.43382585,0.5752844
0.39795464,0.6283439
0.5705721,0.43955588
0.55674434,0.4472068
0.58027345,0.4316914
0.45035523,0.557252
0.5865323,0.42554486
0.4789616,0.5227991
0.4924144,0.5072781
0.35045588,0.7108448
0.5128785,0.48827162
0.44266075,0.5625554
0.4245416,0.58768106
0.49182865,0.5073327
0.2876157,0.87278014
0.5702194,0.43903148
0.54526114,0.45854902
0.44358048,0.56301373
0.43993822,0.5689081
0.5966116,0.4194894
0.52318656,0.4763371
0.6067245,0.41269848
0.5024235,0.49881652
0.43934596,0.5693087
0.44504723,0.560831
0.37787807,0.6646056
0.5236736,0.4765083
0.4890794,0.51140136
0.39394927,0.63440347
0.48258245,0.5195766
0.32483155,0.7699048
0.52181524,0.47993615
0.45871255,0.54511416
0.38772112,0.6442468
0.50784695,0.49214563
0.5259121,0.4758113
0.5356494,0.4666636
0.5716308,0.4381409
0.45660362,0.54711014
0.5938085,0.42112932
0.41361728,0.6039379
0.889165,0.28095967
0.5068539,0.49285048
0.572351,0.43716812
0.48705298,0.51315135
0.545555,0.45717603
0.54680353,0.45744434
0.31894568,0.77998817
0.47380197,0.52727246
0.53407294,0.46718422
0.422588,0.59183013
0.47377968,0.5272529
0.49790576,0.5005541
0.4586878,0.54323214
0.45668826,0.546617
0.45787105,0.5444617
0.50657,0.49110696
0.57781285,0.43356454
0.39888757,0.6263232
0.5248751,0.4739104
0.5735987,0.43653956
0.44546807,0.5635654
0.5094068,0.49030936
0.52211314,0.47811997
0.58851093,0.4259419
0.48471344,0.51475894
0.5439885,0.45750442
0.49586684,0.50435007
0.5510196,0.45436305
0.44639808,0.5584817
0.518,0.48140886
0.45721978,0.5457079
0.46296751,0.54029727
0.37700626,0.66280764
0.45707697,0.54561055
0.53090924,0.4707974
0.5248776,0.47655103
0.58049136,0.43147284
0.5057946,0.49451005
0.47274083,0.52590114
0.4353767,0.57479197
0.53100616,0.47204107
0.52372634,0.47542143
0.5454804,0.45717087
0.52165467,0.47745815
0.5058951,0.49399963
0.52443707,0.47722265
0.45616126,0.5461918
0.514543,0.4857176
0.58040476,0.4303451
0.54211855,0.4616683
0.6986434,0.35702038
0.45812976,0.54554987
0.51084363,0.48528656
0.4385426,0.5705739
0.5246331,0.47712
0.57922924,0.4328473
0.7730408,0.32330295
0.54502076,0.45796376
0.56147563,0.44596508
0.51175594,0.4895721
0.5516174,0.45339084
0.43364543,0.5779141
0.5502399,0.45528856
0.5475632,0.4551632
0.53647965,0.46488202
0.5154316,0.48452637
0.53663886,0.46476573
0.43868843,0.5682257
0.57720697,0.43445185
0.6083775,0.411384
0.39797848,0.62473935
0.5619807,0.44447693
0.57728463,0.43342352
0.6034268,0.41416097
0.50667655,0.4911675
0.46519434,0.5377398
0.567997,0.43923244
0.44023916,0.5670012
0.5157752,0.48510432
0.40500605,0.6172501
0.36906686,0.6757218
0.5518853,0.45240322
0.5589624,0.4478142
0.46334958,0.5380036
0.45363012,0.5512105
0.47265184,0.5283221
0.50494224,0.49552593
0.44942012,0.5563053
0.4231807,0.5900368
0.5215373,0.47884563
0.5692062,0.43883714
0.46810424,0.53324044
0.44205496,0.56360114
0.43403038,0.5751296
0.45086297,0.5550895
0.5600505,0.4444704
0.34705952,0.71784174
0.52984166,0.47089073
0.40209395,0.62245417
0.4831371,0.51855075
0.5705626,0.43908226
0.31292966,0.7986134
0.35319144,0.7077102
0.4937105,0.5073687
0.57276815,0.43753073
0.5203676,0.4810376
0.7261947,0.34365964
0.44547158,0.5591152
0.42475414,0.5882596
0.5723749,0.43691683
0.53749454,0.46652585
0.49886745,0.50025654
0.58352584,0.42880315
0.5397339,0.46271914
0.49154535,0.5076358
0.5557048,0.44807896
0.49583477,0.5032289
0.4874221,0.5127811
0.57190424,0.4369845
0.5420529,0.46269095
0.5560508,0.44971517
0.5479265,0.45654443
0.46473277,0.5380662
0.59624803,0.42106867
0.5117488,0.4879844
0.4494076,0.55564266
0.46433237,0.54340994
0.5074102,0.4897318
0.5015863,0.4972652
0.5299042,0.47224903
0.4209274,0.59153676
0.4209934,0.5932273
0.6189408,0.4039957
0.4721201,0.5278871
0.41490632,0.59902537
0.568196,0.4404307
0.47674903,0.5227962
0.34912157,0.71535426
0.60934865,0.41028315
0.54265195,0.46084884
0.35965717,0.6998067
0.58954126,0.423765
0.39664418,0.6303596
0.5735718,0.43620765
0.44898754,0.553437
0.5313178,0.4698658
0.5721443,0.43699145
0.47247705,0.5286944
0.58804625,0.4246316
0.58545285,0.4278338
0.56638587,0.4412845
0.53633213,0.467287
0.4457519,0.5598411
0.5277972,0.47268745
0.47629255,0.5236776
0.5697963,0.4386616
0.50002074,0.49961594
0.53228706,0.46987864
0.38536924,0.64963186
0.5843847,0.42877048
0.52142364,0.47931868
0.48025078,0.5190335
0.45686713,0.54546994
0.37005207,0.6753491
0.50768787,0.4923491
0.618094,0.40477887
0.5640323,0.44402692
0.5372153,0.46623328
0.54738134,0.45999923
0.6328492,0.39521614
0.522302,0.47917444
0.51098794,0.48836696
0.5416116,0.46137342
0.5525054,0.4519638
0.42659456,0.5848987
0.50312287,0.49485382
0.45699483,0.5450893
0.58744735,0.4282319
0.34375396,0.729752
0.5279505,0.47373813
0.43258736,0.57749504
0.5219746,0.4778674
0.48986295,0.50993216
0.5019809,0.49775007
0.4522604,0.5498651
0.47231302,0.5275923
0.458928,0.54563844
0.48911583,0.5098838
0.46229953,0.5382297
0.26378545,0.9507057
0.5148095,0.48514625
0.476458,0.5256745
0.4889626,0.5114264
0.53951705,0.4638547
0.4978403,0.5003201
0.529806,0.46980727
0.5975364,0.41829404
0.4694573,0.5325556
0.5281276,0.4726198
0.6033815,0.41475466
0.60099226,0.41743603
0.35585117,0.70370466
0.5213944,0.47930133
0.5936434,0.42145535
0.6537076,0.38174176
0.56532246,0.44253334
0.51302487,0.48748896
0.46415082,0.5371743
0.5070063,0.49315205
0.4694079,0.53239673
0.5219677,0.47908896
0.44524,0.56172144
0.60290986,0.41538447
0.44301376,0.56411093
0.41328204,0.6052855
0.551354,0.45312232
0.4077929,0.614693
0.5036216,0.49591184
0.5840162,0.42825484
0.38559955,0.6482245
0.48085317,0.5194891
0.59451914,0.4203237
0.46106717,0.5421458
0.30795866,0.8134688
0.45240283,0.55085534
0.47837228,0.52124566
0.5382515,0.46393752
0.41586822,0.60271937
0.45794863,0.5440899
0.48753494,0.5127304
0.37701637,0.66135937
0.53632927,0.464409
0.4279222,0.58544713
0.50894725,0.48993263
0.36545962,0.6854905
0.5582957,0.44746703
0.59191185,0.4222894
0.33372623,0.75235575
0.56954783,0.43988252
0.3933304,0.63499206
0.4955972,0.5038885
0.54073584,0.46167913
0.4847545,0.51506513
0.49227086,0.50789833
0.44106716,0.5667671
0.53734773,0.4643451
0.48134944,0.51706034
0.40200138,0.622382
0.54419905,0.4600205
0.5227927,0.4778419
0.55999273,0.44603714
0.46821004,0.5314048
0.5021111,0.49625742
0.35533094,0.70661783
0.46308586,0.53921074
0.5229843,0.47663814
0.4590411,0.5413977
0.47855553,0.52278346
0.5855915,0.42733735
0.39344418,0.6369427
0.46261978,0.54013896
0.52720547,0.47367725
0.5119078,0.48727515
0.4251699,0.5890036
0.5101968,0.48884088
0.5552033,0.45037314
0.40605184,0.6168504
0.5952468,0.42105487
0.58081836,0.43229657
0.38179496,0.65336794
0.47040495,0.53177685
0.35303324,0.7102249
0.5569606,0.44928974
0.4317681,0.58034533
0.45426163,0.55023044
0.49824446,0.5008337
0.47246185,0.529287
0.43863055,0.56927633
0.5153218,0.48425746
0.3204152,0.77875197
0.48944402,0.51206833
0.4390349,0.56963336
0.46645635,0.5369111
0.4840034,0.5164371
0.6126067,0.40829495
0.5083717,0.4890515
0.5622327,0.44480354
0.50103986,0.49726814
0.41974166,0.59563303
0.6433696,0.3871987
0.56374407,0.44325644
0.5730033,0.43565476
0.4006432,0.62463063
0.5363782,0.46563247
0.5288047,0.47289023
0.49598718,0.5031693
0.5589203,0.44787338
0.50432914,0.49592334
0.4968588,0.5023614
0.37364328,0.67142487
0.5672532,0.44106948
0.5864629,0.42776516
0.47824958,0.51794374
0.47955307,0.5213196
0.5062125,0.49280122
0.50042194,0.46256408
0.53697044,0.46495986
0.50354457,0.49504125
0.45602706,0.544769
0.52360684,0.47579312
0.39113078,0.6388627
0.5539237,0.44965106
0.40670404,0.61262393
0.31624752,0.79383636
0.47083837,0.53014874
0.55085415,0.4516445
0.49628493,0.5028973
0.5815181,0.4300509
0.53556126,0.46751165
0.4746706,0.5269021
0.5457878,0.4581743
0.52605104,0.4749438
0.3748433,0.66544414
0.46609443,0.5374801
0.41181168,0.60601777
0.48210755,0.51763266
0.4878994,0.51305336
0.33071646,0.7555958
0.49855018,0.50167394
0.56125903,0.44596455
0.45698065,0.54529774
0.3857815,0.64783734
0.3460913,0.7240422
0.50889975,0.49034056
0.5197585,0.4788154
0.50869435,0.48961183
0.5044099,0.4949584
0.48710147,0.5123905
0.536542,0.4657414
0.53433406,0.46779406
0.54401773,0.458254
0.504598,0.49434268
0.4038965,0.62114435
0.50156885,0.497088
0.4542635,0.5496153
0.56793463,0.4404683
0.61750215,0.40396008
0.5613036,0.44553933
0.4817323,0.5206303
0.4600907,0.5404195
0.43808934,0.5691573
0.55214214,0.4522109
0.6334572,0.39456987
0.19707395,0.47269723
0.5001437,0.5003924
0.5530308,0.45357132
0.52711475,0.47477037
0.49258664,0.5057704
0.2674032,0.93330705
0.48994964,0.5089277
0.5409396,0.46274814
0.45674062,0.54600906
0.38796777,0.64387727
0.44008437,0.5652815
0.53454506,0.4687179
0.49521378,0.5023744
0.43269733,0.5802399
0.5473247,0.4570479
0.50457263,0.4952391
0.46175465,0.54090595
0.52810967,0.4725249
0.5087369,0.4915321
0.49791977,0.5026576
0.60436153,0.4139385
0.57563233,0.43394566
0.47124022,0.53027153
0.2808513,0.89042944
0.4472682,0.55804527
0.5551828,0.45016178
0.53955823,0.46268076
0.4453069,0.5606714
0.5102579,0.49147788
0.53216136,0.46978474
0.53015083,0.47100368
0.5663736,0.4423814
0.5045216,0.495001
0.54210556,0.46052384
0.5502516,0.45351675
0.54907835,0.45476845
0.56388247,0.4426686
0.5175677,0.48256722
0.5106797,0.4895236
0.57076395,0.43875813
0.58254623,0.4298655
0.51660097,0.4829785
0.6029804,0.41470927
0.52261126,0.47790274
0.615373,0.40775323
0.5560791,0.4258764
0.5696654,0.4397331
0.47583476,0.5244035
0.5686963,0.43986785
0.4548727,0.5468947
0.49319977,0.5097077
0.56327623,0.44195127
0.39751482,0.6293845
0.5428404,0.46042022
0.4585157,0.5449683
0.54767865,0.4570402
0.3851589,0.6451568
0.31669706,0.7912537
0.5214699,0.4774688
0.59050953,0.4243756
0.56998503,0.43819818
0.5446713,0.46001697
0.540595,0.4625921
0.38350502,0.6506224
0.33284172,0.7520838
0.5648306,0.44088027
0.42859316,0.58388
0.48251444,0.5173767
0.4587339,0.5441936
0.49523225,0.5039727
0.4672978,0.53530383
0.51965046,0.4799788
0.530074,0.4716746
0.57814425,0.43418267
0.45241466,0.55172
0.677185,0.3677619
0.5093667,0.48984557
0.45337737,0.5499249
0.5048892,0.4933309
0.44292888,0.5641361
0.5013115,0.49979886
0.49107346,0.5073847
0.47045687,0.5325063
0.57577765,0.43432385
0.5137676,0.48538092
0.4736279,0.524832
0.49603674,0.5054017
0.45036906,0.55495495
0.4989308,0.4998201
0.54109305,0.46044993
0.58656603,0.42060322
0.49525884,0.50407976
0.60279137,0.41607267
0.35706985,0.7018915
0.44297314,0.56380004
0.5031898,0.49601984
0.53988725,0.46234298
0.3444672,0.7239445
0.562061,0.4447626
0.57476974,0.43619597
0.45422202,0.5495249
0.46983218,0.5317265
0.39393586,0.6359564
0.51257247,0.48865965
0.44248393,0.56368953
0.29991826,0.8358228
0.47023535,0.5310243
0.59555864,0.41975436
0.45766923,0.54639006
0.38497895,0.6487288
0.518019,0.48178506
0.41385227,0.5966458
0.46755582,0.53265953
0.34393436,0.7264449
0.51715386,0.48318785
0.4962928,0.50224096
0.54780877,0.45554194
0.624607,0.3995057
0.45168543,0.55353403
0.5815137,0.42980486
0.4921342,0.5042186
0.50286996,0.49595746
0.4784713,0.52246666
0.33166653,0.7546133
0.40260705,0.62244254
0.5788149,0.43061858
0.4629057,0.5391704
0.5069729,0.4923818
0.3583852,0.697809
0.4107977,0.6072805
0.46239367,0.5399755
0.5775464,0.43273565
0.4011518,0.62343794
0.46055636,0.5418262
0.5040802,0.4948617
0.52835935,0.4730851
0.47812653,0.5219431
0.46007577,0.5424384
0.4394596,0.56790423
0.33798504,0.7393971
0.4740549,0.52665186
0.56026536,0.44596732
0.50099856,0.49807918
0.44117323,0.56759167
0.43995,0.5662712
0.55375534,0.4485841
0.40141672,0.6223876
0.7306417,0.34292555
0.44375378,0.5633696
0.5120173,0.48838767
0.46512625,0.5348594
0.4710327,0.5305777
0.6185476,0.40513122
0.3745922,0.66970766
0.53637516,0.46530592
0.60621804,0.41412854
0.4978205,0.5022152
0.5212731,0.4788177
0.5551452,0.4504985
0.5390948,0.46411836
0.37069473,0.67340994
0.48741895,0.51264054
0.5867981,0.42538103
0.44556653,0.56046295
0.54579824,0.4581534
0.57969666,0.43160778
0.5160333,0.4833138
0.5555399,0.45002595
0.53772694,0.4647178
0.5777214,0.43121442
0.5298279,0.4696111
0.51050407,0.4892598
0.3948529,0.6325554
0.39233255,0.63620573
0.5315326,0.47132275
0.42931584,0.5829663
0.5232811,0.47835538
0.47970444,0.51544434
0.47211578,0.52968717
0.53512794,0.46657926
0.26706788,0.94082403
0.5212668,0.4790814
0.536488,0.46381125
0.47059518,0.5302365
0.4982214,0.5002026
0.5377166,0.46321478
0.5649772,0.44417349
0.44239694,0.5656602
0.46556613,0.5362364
0.52813095,0.4735358
0.52327317,0.4778845
0.48479947,0.5143869
0.5349041,0.46585685
0.4163829,0.60060376
0.4912335,0.50809854
0.49260274,0.50740725
0.50215644,0.4962166
0.41925743,0.59274507
0.5319169,0.47049668
0.3776445,0.662141
0.5185177,0.48352617
0.487662,0.51219493
0.5115102,0.48668772
0.5089162,0.4911775
0.6430025,0.38827112
0.5551191,0.45070547
0.6369645,0.39407
0.5728386,0.43800688
0.76458675,0.32575995
0.43208462,0.5769911
0.5072195,0.48170984
0.31987596,0.7807451
0.5408062,0.46203408
0.37993565,0.65190417
0.41376504,0.60370696
0.4915437,0.50769997
0.57518065,0.432311
0.57886285,0.43191308
0.5620256,0.4457945
0.49390736,0.5057518
0.52140576,0.47972384
0.5007765,0.49799064
0.47966036,0.521948
0.4636848,0.5399993
0.535312,0.46794152
0.50712186,0.4937121
0.5415617,0.46032652
0.54200935,0.461152
0.36111325,0.6941619
0.5427841,0.46137527
0.54841214,0.45578235
0.37693217,0.665086
0.57400894,0.43676475
0.4475056,0.5593448
0.4212331,0.59235096
0.546777,0.45674956
0.55380946,0.4510157
0.5530944,0.45178294
0.45575106,0.54780173
0.38534874,0.64655113
0.4646852,0.53637636
0.4378261,0.5710944
0.54149556,0.46297497
0.45294487,0.550854
0.44547158,0.5603728
0.52953386,0.47063667
0.34923482,0.71476346
0.5039436,0.49330497
0.31675592,0.7908399
0.5272619,0.4747189
0.51693755,0.48220828
0.5742971,0.43519378
0.45501328,0.5486008
0.44738376,0.5580764
0.4926748,0.5080057
0.4472064,0.5578037
0.4975126,0.50036865
0.54951113,0.45422986
0.54513144,0.4587719
0.46843892,0.5318275
0.47125524,0.5310316
0.59232837,0.4222185
0.5272561,0.47411302
0.6490086,0.3854349
0.57445157,0.43668243
0.49144062,0.50660646
0.37006742,0.6762136
0.5020956,0.49613094
0.56269103,0.44417995
0.54243726,0.46004334
0.5857842,0.42783278
0.5570876,0.44814947
0.516718,0.48332316
0.49117613,0.51012003
0.53562105,0.46696827
0.45041588,0.5543439
0.39656436,0.62949026
0.5512483,0.4518864
0.4838013,0.517702
0.4715455,0.53017926
0.5082381,0.49161208
0.5788985,0.43341628
0.5429658,0.45944998
0.5433578,0.4592263
0.5245935,0.47648317
0.6007945,0.41675654
0.46867424,0.5332312
0.53585774,0.46727714
0.5822829,0.4305399
0.5186423,0.48186776
0.50009865,0.50069135
0.4419156,0.5582508
0.50817484,0.49172643
0.45411858,0.5497744
0.34691164,0.7205885
0.45233282,0.55247545
0.50931734,0.4907771
0.528096,0.47324154
0.50839895,0.49095523
0.55742335,0.44761148
0.38039595,0.657593
0.4945452,0.50291526
0.5657018,0.44246835
0.52306086,0.4533942
0.3924821,0.637851
0.55136436,0.4523281
0.34867716,0.7167534
0.47216615,0.5282196
0.50053984,0.49876264
0.527984,0.47503936
0.46255746,0.53676546
0.4243672,0.5830939
0.47283056,0.527685
0.5228352,0.4731313
0.590107,0.42243916
0.5280935,0.47399068
0.50263596,0.49715734
0.5735073,0.43838367
0.5353857,0.46548888
0.5112007,0.49029943
0.51808727,0.4805163
0.48395693,0.5141745
0.5958697,0.42000747
0.36913797,0.6759614
0.33035415,0.75630045
0.44335753,0.56188345
0.47896263,0.51954955
0.4067323,0.61586845
0.5376157,0.46564066
0.47151178,0.53068507
0.60877126,0.41001895
0.5146574,0.48577002
0.4492777,0.5562412
0.515018,0.4842894
0.40313622,0.62026936
0.56018835,0.44560692
0.27618885,0.91167665
0.370895,0.6748526
0.5554863,0.45029938
0.57551384,0.4330761
0.56838,0.43966785
0.48058817,0.51891226
0.27157235,0.92181
0.5396704,0.4623233
0.54468334,0.45858392
0.38557795,0.6473335
0.58008385,0.43053
0.2218654,0.4700541
0.62905157,0.3972269
0.5129651,0.48801532
0.6034045,0.41413334
0.3974962,0.62723076
0.5550156,0.45114136
0.4711322,0.53046745
0.48324123,0.5176638
0.4748993,0.52600384
0.577815,0.43456697
0.5097745,0.4901081
0.43464714,0.5752771
0.482404,0.51855737
0.58062947,0.43076667
0.5316919,0.46789625
0.4976324,0.50181705
0.5334468,0.46860808
0.43176928,0.5756226
0.5154466,0.48496598
0.5038411,0.4955735
0.53043723,0.47067848
0.49574137,0.50155705
0.53455573,0.46852425
0.5810029,0.4304901
0.41256285,0.60477173
0.575134,0.434493
0.6068971,0.44343302
0.42631525,0.5855485
0.4973206,0.50090647
0.34860334,0.71850353
0.6303129,0.39638007
0.5366903,0.46601504
0.55001384,0.45547137
0.5803911,0.429771
0.40943164,0.60891616
0.47574395,0.5251696
